ax-0,ay-0,omega-0,ax-1,ay-1,omega-1
-0.001415068,0.007342703,-0.005683855,-0.005320999,0.006427282,-0.003396411
-0.001907134,0.008441365,-0.006478531,-0.006567522,0.008241509,-0.002415731
-0.004592394,0.010363192,-0.006112297,-0.009629576,0.011297804,-0.001107959
-0.00086716,0.010401201,-0.010232695,-0.004509783,0.009158598,-0.00600638
-0.001807362,0.010267347,-0.008338718,-0.006990335,0.010306583,-0.003769649
-0.003852422,0.011396254,-0.008352749,-0.009090524,0.012438352,-0.002226174
-0.009903103,0.012527928,-0.006253315,-0.01479091,0.016259907,0.002483886
0.001541339,0.009031287,-0.007598715,-0.004789773,0.007110305,-0.004870049
-0.001405516,0.009062454,-0.008041524,-0.005098829,0.008955389,-0.002980963
-0.002815377,0.010160678,-0.007381298,-0.007746586,0.010647009,-0.002814266
-0.006910855,0.011939691,-0.006374439,-0.012122916,0.013934266,0.000735913
-0.000668914,0.006581103,-0.006220966,-0.001782776,0.005278014,-0.004774683
-0.000777981,0.007023711,-0.005489509,-0.004747084,0.006417501,-0.003557268
-0.002090572,0.008481303,-0.006061123,-0.006282723,0.00861034,-0.002378335
-0.004531999,0.010243556,-0.006343397,-0.009454747,0.011286489,-0.000936205
-0.00052407,0.010217353,-0.008596543,-0.006802612,0.009597638,-0.002842895
-0.001738542,0.010443773,-0.007945703,-0.00714456,0.010021922,-0.003892191
-0.004007862,0.011413663,-0.00763106,-0.009395895,0.012222872,-0.001584621
-0.010263479,0.012970446,-0.006163422,-0.014807383,0.016359798,0.002344926
-0.000956615,0.00890474,-0.008311287,-0.004141173,0.007411265,-0.002630348
-0.001791794,0.008975415,-0.006867197,-0.005606467,0.008307435,-0.003431118
-0.002795216,0.010372088,-0.007125341,-0.007680274,0.010196851,-0.002869007
-0.007108766,0.011792603,-0.006933604,-0.011778283,0.013654262,0.000500725
-0.002871709,0.00675489,-0.004864149,-0.003888195,0.005492132,-0.004866331
-0.001840615,0.007393626,-0.006403201,-0.004098316,0.006831366,-0.003803134
-0.002761745,0.008236177,-0.007015152,-0.006163643,0.008884657,-0.002100563
-0.005323047,0.010150732,-0.006558772,-0.009779508,0.011915729,-0.000932613
-0.001465495,0.010112083,-0.007979092,-0.008691785,0.00974075,-0.004540637
-0.00174623,0.010032522,-0.007775469,-0.00794245,0.009858668,-0.004378965
-0.004258249,0.011091795,-0.007817769,-0.010011109,0.012140078,-0.002126378
-0.009703402,0.012663391,-0.00591777,-0.01526107,0.016325327,0.002199857
0.000705621,0.008292872,-0.006938048,-0.00661623,0.007228808,-0.005917894
-0.001418758,0.008741449,-0.006608668,-0.00672041,0.008754853,-0.004471194
-0.002762511,0.010324717,-0.006937996,-0.008526687,0.010563844,-0.003041102
-0.007215313,0.011772574,-0.006246189,-0.012657159,0.013994429,0.000678583
-0.001303734,0.00672215,-0.005707171,-0.003345819,0.005324328,-0.005472631
-0.001125244,0.007336527,-0.006457561,-0.003771725,0.007197871,-0.002600623
-0.002463472,0.008156473,-0.006469121,-0.005986197,0.008544746,-0.002890509
-0.005127429,0.00995151,-0.006495943,-0.009198942,0.011487515,-0.001085913
-0.001741605,0.009866801,-0.008495972,-0.007523796,0.008172762,-0.004278177
-0.002338389,0.010019993,-0.008289115,-0.007562495,0.009803832,-0.004080694
-0.003628524,0.01159122,-0.007760245,-0.009632475,0.011877994,-0.002334907
-0.009932377,0.012450278,-0.006169477,-0.014908403,0.015936751,0.002052248
-0.000815567,0.007913933,-0.008407049,-0.004617225,0.008470896,-0.004756917
-0.001737417,0.00886313,-0.007991002,-0.005633743,0.009592746,-0.003555872
-0.003309794,0.010073017,-0.007504598,-0.008295607,0.011063938,-0.001688463
-0.007139383,0.011592433,-0.006547567,-0.012637063,0.014463854,0.001122835
-0.001862029,0.006034518,-0.005277429,-0.003402249,0.004426989,-0.005757172
-0.000503038,0.007142499,-0.005776352,-0.004995127,0.00629481,-0.003504807
-0.002205176,0.008596132,-0.006117177,-0.006765351,0.00838299,-0.002686812
-0.004908176,0.010334794,-0.006356837,-0.009877429,0.011024159,-0.000861969
0.001318855,0.010436086,-0.007660982,-0.008013529,0.008432957,-0.005053143
-0.001553021,0.010588264,-0.007510379,-0.008052832,0.009916499,-0.004526902
-0.003261849,0.011611646,-0.007363552,-0.009799367,0.012002053,-0.00215241
-0.009488473,0.01293075,-0.006198192,-0.015235127,0.016032128,0.001984449
0.000409439,0.00810733,-0.007100495,-0.004391391,0.007431637,-0.003665716
-0.001308903,0.008361391,-0.007070226,-0.005861869,0.009007283,-0.002183637
-0.002404437,0.010219642,-0.007495536,-0.007702539,0.010963036,-0.002059007
-0.007235229,0.011920017,-0.00684661,-0.012094494,0.014565356,0.00062622
0.000270074,0.006651299,-0.006013563,-0.003563835,0.006647426,-0.002977858
1.37E-05,0.007325645,-0.006846137,-0.00435024,0.006929452,-0.002814347
-0.001910321,0.008754957,-0.006896065,-0.006290602,0.00857869,-0.002968746
-0.004796696,0.010434724,-0.006795792,-0.009882129,0.011601,-0.001224954
0.000348766,0.01057554,-0.008675901,-0.006047378,0.009808069,-0.003261232
-0.001957781,0.010860848,-0.008867237,-0.006731855,0.010237569,-0.00365211
-0.003486112,0.011774195,-0.008077962,-0.009257061,0.012414142,-0.002206549
-0.009867804,0.012737382,-0.006478714,-0.014838147,0.016330307,0.002624183
-0.000604679,0.008585309,-0.006448917,-0.004662431,0.00813421,-0.003268324
-0.001333793,0.008416567,-0.00707233,-0.005806295,0.008960356,-0.003139653
-0.002271023,0.010153768,-0.006966272,-0.008066937,0.010762756,-0.002477467
-0.007065124,0.011427926,-0.006746581,-0.012401909,0.013993053,0.000684518
-0.002236651,0.006629139,-0.005580997,-0.00479689,0.005274237,-0.002727345
-0.001133107,0.007365179,-0.005707849,-0.005362016,0.006654985,-0.002786712
-0.001932965,0.008490266,-0.006104105,-0.006332291,0.008626239,-0.001908725
-0.004917858,0.009949296,-0.006685655,-0.009351793,0.011578848,-0.000486476
-0.002141319,0.010384367,-0.009638867,-0.003216103,0.008991813,-0.003936951
-0.001722443,0.010376806,-0.008382794,-0.006381869,0.010162954,-0.003039555
-0.00420311,0.011197348,-0.008211203,-0.009023187,0.012129807,-0.002626052
-0.009670266,0.01250065,-0.005923645,-0.014564215,0.016508793,0.002247512
-0.000547146,0.008168601,-0.007161194,-0.004445897,0.007759182,-0.0044509
-0.000751897,0.008421807,-0.007910489,-0.004945862,0.008453164,-0.003719562
-0.002454768,0.00978342,-0.007635294,-0.007444635,0.010446782,-0.002620902
-0.006793974,0.011880394,-0.007029342,-0.012186638,0.014365025,0.000249037
0.002159554,0.006563401,-0.004370721,-0.006223136,0.005938344,-0.002336111
0.000327507,0.007701513,-0.005297345,-0.005307653,0.006327265,-0.002821254
-0.002336057,0.008711354,-0.00634289,-0.00629711,0.008750032,-0.002402978
-0.005091359,0.010232869,-0.006568636,-0.009676566,0.011735597,-0.00059579
0.000963077,0.010717679,-0.009013347,-0.00390643,0.009388324,-0.004438853
-0.001979989,0.010219054,-0.008017422,-0.006559271,0.010494205,-0.002705739
-0.003894801,0.011180026,-0.007728781,-0.008891687,0.012120891,-0.001443278
-0.009566544,0.012712635,-0.005937706,-0.0143727,0.01640051,0.002314495
0.001001678,0.008416633,-0.007083943,-0.005171261,0.006878368,-0.005118897
-0.001824989,0.008619788,-0.007646111,-0.005681157,0.00824227,-0.003850425
-0.002800039,0.009874555,-0.007087738,-0.00809954,0.010525154,-0.002679437
-0.007010855,0.011923812,-0.006449085,-0.012122584,0.014143163,0.000548484
0.001120517,0.00751224,-0.005234166,-0.003757917,0.005663196,-0.005280742
-0.001046695,0.007025482,-0.00537893,-0.005789677,0.00651842,-0.003579228
-0.001778595,0.008366356,-0.006592128,-0.006538608,0.008776072,-0.002189794
-0.005015955,0.01016827,-0.006077248,-0.009965548,0.011577296,-0.000720521
-0.00229299,0.011399027,-0.008361325,-0.004194118,0.010120086,-0.003691138
-0.003341823,0.010464818,-0.008771314,-0.005976997,0.009977174,-0.003434536
-0.004369062,0.011450609,-0.007584732,-0.009129709,0.012083692,-0.00181757
-0.010051155,0.013041893,-0.006238684,-0.014659198,0.016042937,0.002136194
-0.002433582,0.008253136,-0.00637651,-0.005408112,0.007996344,-0.002552424
-0.001456964,0.008923514,-0.007751657,-0.005364235,0.009118954,-0.002220671
-0.003670223,0.009836952,-0.007259792,-0.008005875,0.010730549,-0.002204753
-0.007419831,0.011776141,-0.006857455,-0.012443606,0.014171,0.00081895
0.001237308,0.006383301,-0.005902821,-0.003865613,0.005719044,-0.003601036
0.000314657,0.006670685,-0.005782423,-0.005231016,0.006632031,-0.00332189
-0.001859948,0.00804809,-0.006374116,-0.006767592,0.00883359,-0.002814907
-0.004158062,0.010187992,-0.006393062,-0.009943508,0.011433079,-0.000709276
0.000113061,0.010092564,-0.008024744,-0.005533294,0.009604318,-0.002845446
-0.001021529,0.01041395,-0.008385138,-0.006628583,0.010331168,-0.00295359
-0.004012388,0.01115053,-0.00828813,-0.009035905,0.012443386,-0.002360782
-0.009279519,0.012788288,-0.006024261,-0.014750678,0.016222102,0.002582808
0.000959165,0.00877145,-0.00714608,-0.004021631,0.007896538,-0.003509347
-0.001611859,0.008461366,-0.007473732,-0.005233247,0.008793399,-0.002967543
-0.002858369,0.010016176,-0.006836761,-0.007868406,0.010338363,-0.002336666
-0.007129727,0.01176975,-0.006502419,-0.011925224,0.013820824,0.00017374
0.001253013,0.006212096,-0.006313609,-0.001468436,0.005017092,-0.00533657
-0.001013823,0.007340815,-0.005789181,-0.004868939,0.006836836,-0.003363946
-0.001565906,0.008801004,-0.006710276,-0.006195524,0.0087687,-0.002523117
-0.004503608,0.010526793,-0.006637638,-0.009554864,0.011674914,-0.000979377
-1.99E-05,0.011033988,-0.008612461,-0.004792678,0.008068476,-0.005586666
-0.001862069,0.010432065,-0.008091123,-0.006668904,0.010049573,-0.00399475
-0.004195825,0.01114245,-0.007819708,-0.00919164,0.012145648,-0.001783794
-0.009909424,0.012443854,-0.006501379,-0.014630261,0.015862006,0.00221007
-0.003043992,0.008145128,-0.006891217,-0.004613988,0.006855166,-0.004774125
-0.002086528,0.008661028,-0.006701882,-0.006249815,0.008742252,-0.003248497
-0.003169952,0.010108592,-0.007796154,-0.008028054,0.010639968,-0.002595802
-0.007353745,0.011823616,-0.006398773,-0.012519205,0.014304333,0.000454309
-0.002859386,0.006625377,-0.005881828,-0.003079811,0.005499289,-0.003163109
-0.001114291,0.0073519,-0.006213581,-0.004693246,0.006730054,-0.002490729
-0.002360407,0.008784655,-0.006418894,-0.006535552,0.008627729,-0.002200004
-0.005139129,0.010560985,-0.006287671,-0.009529563,0.011519047,-0.00119842
0.000671293,0.010648549,-0.008820754,-0.006557533,0.010120289,-0.00537329
-0.001411042,0.010745356,-0.008009465,-0.007386327,0.010492471,-0.002565392
-0.003740181,0.011650413,-0.007429229,-0.009384299,0.01243996,-0.00192904
-0.009858298,0.012669486,-0.006272018,-0.014903208,0.016276159,0.00275957
-0.000356258,0.009141417,-0.006174937,-0.00564013,0.006994301,-0.002800865
-0.001565511,0.009193584,-0.007783078,-0.005590257,0.00876311,-0.00297749
-0.003104992,0.010219997,-0.007039153,-0.008088104,0.010736937,-0.001706251
-0.007230522,0.011967845,-0.006225137,-0.012193388,0.014168665,0.000794838
0.001796612,0.007048786,-0.00459101,-0.004072983,0.006076377,-0.002405142
4.19E-05,0.00720075,-0.005841643,-0.004900162,0.007118305,-0.00204898
-0.001965927,0.008648019,-0.006613717,-0.006491915,0.008702905,-0.001553569
-0.004584525,0.010486528,-0.006606757,-0.009737568,0.01165016,-0.000670519
-0.00371763,0.010463909,-0.008313327,-0.00532022,0.008511939,-0.005417653
-0.002866635,0.010003882,-0.008470651,-0.00726836,0.010087536,-0.003148523
-0.004269794,0.011297143,-0.007914632,-0.009811972,0.012234561,-0.002744653
-0.009774444,0.012642485,-0.006330247,-0.015062905,0.015949397,0.002183197
-0.001188078,0.008349601,-0.007502027,-0.005489507,0.008711851,-0.00249326
-0.00167006,0.008661628,-0.007232217,-0.006229117,0.009018993,-0.00386397
-0.0029073,0.009792798,-0.00742771,-0.007864803,0.010779248,-0.002672189
-0.007120178,0.011656647,-0.006720652,-0.012613145,0.01408489,0.000462794
-0.001655108,0.007086688,-0.005147304,-0.004478343,0.005169357,-0.00403896
-0.001611183,0.007041323,-0.006107776,-0.004384863,0.006989535,-0.002834955
-0.002337534,0.008534062,-0.006350392,-0.006243443,0.008662256,-0.002534596
-0.00537088,0.010209058,-0.006289011,-0.0095391,0.011340346,-0.000790631
-0.000784137,0.009844397,-0.009373635,-0.006193265,0.010156411,-0.004399743
-0.001667595,0.010611601,-0.008514546,-0.007789572,0.010840846,-0.002491965
-0.003887811,0.011655897,-0.00745749,-0.010412514,0.012561597,-0.001859096
-0.010007711,0.012994213,-0.006189022,-0.01555954,0.01651734,0.002578654
0.000287686,0.008966513,-0.006515089,-0.006679497,0.008676346,-0.002815478
-0.000684617,0.009103279,-0.007009068,-0.006334007,0.008745593,-0.003107744
-0.003291711,0.010368582,-0.006901783,-0.008447655,0.010499541,-0.001980873
-0.007058497,0.01171928,-0.006644121,-0.01262777,0.014308126,0.000698766
0.00062088,0.006251519,-0.004999527,-0.005522251,0.004483737,-0.005101445
0.000177944,0.007193711,-0.005499725,-0.004920099,0.006272439,-0.003796168
-0.001248216,0.008398444,-0.005929026,-0.006476426,0.008647139,-0.002355899
-0.004675642,0.009989888,-0.006386689,-0.009370629,0.011267319,-0.000678207
-0.001153259,0.010113658,-0.009228084,-0.005275806,0.009795346,-0.005250871
-0.001847736,0.010262441,-0.008406231,-0.007237225,0.010487141,-0.002834234
-0.003748529,0.011283218,-0.008133039,-0.009551094,0.01228248,-0.002299945
-0.009460531,0.012956646,-0.006211185,-0.015184744,0.016476131,0.002372921
-0.000285063,0.008708167,-0.007354285,-0.004566268,0.007997405,-0.005559149
-0.002115146,0.009153052,-0.006457591,-0.006148289,0.009198668,-0.003164216
-0.003725524,0.010101389,-0.00705964,-0.00801855,0.010636575,-0.002007608
-0.007608451,0.011469788,-0.006243295,-0.012578376,0.014040288,0.000649695
-2.35E-05,0.006520632,-0.006855943,-0.002637205,0.006490981,-0.003255538
-0.000961943,0.007283566,-0.006683006,-0.00379585,0.007130154,-0.002732523
-0.002587234,0.008221586,-0.00616633,-0.006327586,0.008611486,-0.002724184
-0.004843692,0.010175195,-0.006493822,-0.009470197,0.01175848,-0.001000966
0.000400617,0.01034621,-0.009150524,-0.006439612,0.009100032,-0.004650866
-0.002433782,0.010283578,-0.008744458,-0.006782031,0.010226575,-0.003338914
-0.003870546,0.011911569,-0.007871571,-0.009680972,0.012205167,-0.002270844
-0.009983367,0.01278538,-0.00617641,-0.015352839,0.016558001,0.002420488
-0.00301907,0.007957174,-0.006000737,-0.007069945,0.009558504,-0.002166096
-0.00114794,0.008462967,-0.006530825,-0.007056993,0.009157254,-0.002643746
-0.003253821,0.010073306,-0.006990816,-0.008427534,0.01096307,-0.001627274
-0.007114063,0.011921275,-0.006126567,-0.01247848,0.014332747,0.000897678
-0.000374918,0.0067666,-0.004392223,-0.005465665,0.005687943,-0.003595083
-0.000541434,0.007214134,-0.005825483,-0.004861387,0.006722934,-0.003222382
-0.00149416,0.008878841,-0.006065558,-0.006723147,0.008489174,-0.002676548
-0.004765168,0.010178164,-0.006660742,-0.00957033,0.011474605,-0.000447006
0.000417945,0.010189928,-0.008508835,-0.005095978,0.008880269,-0.003881734
-0.002029397,0.010340923,-0.008094537,-0.007304033,0.009706103,-0.004347572
-0.003527556,0.011577044,-0.007817376,-0.009525886,0.012030031,-0.002488696
-0.009959536,0.013013728,-0.005986095,-0.015072426,0.015946205,0.002349724
-0.000912739,0.00855389,-0.007049849,-0.004743977,0.007187394,-0.00389122
-0.001407833,0.008663587,-0.007440924,-0.005856031,0.008393775,-0.002881785
-0.002524547,0.010078158,-0.00764173,-0.007984582,0.010452211,-0.002848845
-0.006890563,0.012043689,-0.006652356,-0.012520103,0.01402497,0.000273339
-7.20E-05,0.006870132,-0.006058024,-0.005150369,0.006100061,-0.003093984
-0.000380634,0.007672639,-0.005940835,-0.005187594,0.006761483,-0.003232586
-0.001692183,0.008867274,-0.006278662,-0.0069361,0.008572319,-0.002232197
-0.004466134,0.010528702,-0.006749465,-0.009930966,0.011601204,-0.000679646
-0.000758807,0.009685085,-0.007777873,-0.007315172,0.010358695,-0.002461627
-0.001596055,0.010434798,-0.008578102,-0.006986664,0.010272151,-0.003926619
-0.003889888,0.011519069,-0.007716676,-0.009648445,0.012220304,-0.001494272
-0.009945997,0.012640685,-0.006281183,-0.015358114,0.016091428,0.002829049
-1.67E-05,0.008999996,-0.00889189,-0.004209861,0.008337478,-0.003363491
-0.00116113,0.009323039,-0.007423272,-0.006267407,0.008627038,-0.003390735
-0.003500578,0.010344765,-0.007744892,-0.007997043,0.010663525,-0.002104779
-0.007654417,0.011557039,-0.00680098,-0.012328401,0.014227372,0.000425118
-0.000654705,0.006531352,-0.00385252,-0.005460576,0.005757748,-0.003280339
-0.001589089,0.006921565,-0.005458712,-0.004300455,0.006645767,-0.003335617
-0.002485299,0.008197773,-0.005703592,-0.006139226,0.008626129,-0.002032647
-0.004683693,0.010267989,-0.006018702,-0.008962469,0.011253602,-0.000551874
-0.002731278,0.01023211,-0.008912376,-0.006647448,0.009346148,-0.004390889
-0.002045114,0.010542257,-0.008352178,-0.007183939,0.009854208,-0.004648137
-0.004205271,0.011042549,-0.008319923,-0.009340184,0.012039395,-0.001941715
-0.009909791,0.012425899,-0.005789149,-0.014802721,0.015992668,0.002015499
-0.000823617,0.007896238,-0.008612511,-0.003201045,0.009114945,-0.001995099
-0.001296875,0.008769585,-0.006971848,-0.005771454,0.009019057,-0.002342931
-0.003220756,0.009989763,-0.0075598,-0.007926798,0.010711334,-0.00175829
-0.007092499,0.011923773,-0.006887925,-0.012297315,0.014682784,0.000777589
0.000871982,0.006863627,-0.005317677,-0.004206709,0.005437474,-0.003131822
-0.000494753,0.007566196,-0.005694805,-0.004729141,0.006539294,-0.003004968
-0.001946879,0.008954033,-0.005718482,-0.006495865,0.008429709,-0.002977861
-0.00487373,0.010513291,-0.006540967,-0.00924365,0.01126594,-0.000820461
-0.00084548,0.010167834,-0.009404764,-0.004633585,0.009639674,-0.005184115
-0.001159197,0.010410878,-0.00875918,-0.006396977,0.01009241,-0.004161715
-0.003876486,0.011577281,-0.007938214,-0.009257131,0.012078949,-0.002384371
-0.00975076,0.013099325,-0.006377343,-0.01507208,0.016027143,0.002619774
-0.000892985,0.008541036,-0.007364372,-0.005384432,0.007488748,-0.003336532
-0.002400206,0.008700957,-0.00710788,-0.006095098,0.008287727,-0.00271109
-0.003256047,0.009726818,-0.007442549,-0.007936212,0.010353958,-0.002841106
-0.0071513,0.011975214,-0.006518854,-0.012181561,0.013931293,9.65E-05
0.001299173,0.005759829,-0.005114645,-0.004071784,0.006815552,-0.003738496
-0.000175838,0.006933623,-0.006113601,-0.004009594,0.00707368,-0.003588275
-0.001823162,0.00838492,-0.006357987,-0.006126194,0.008945489,-0.001945967
-0.004689529,0.010569544,-0.006293946,-0.009465217,0.011727238,-0.000856672
-0.003409855,0.010490983,-0.008749563,-0.006516478,0.010913236,-0.00267478
-0.002012371,0.010460675,-0.007968535,-0.007849,0.010938581,-0.00235288
-0.004141387,0.01167128,-0.008057544,-0.0094662,0.012571569,-0.002016789
-0.010285143,0.012997593,-0.00576801,-0.014936116,0.01624588,0.003040495
